estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
RandomForestClassifier,0.7631103074141049,0.7693496597813922,0.7804878048780487,0.007894849890121743,,,,,,,,,,210,
SVC,0.7599284436493738,0.7691357378911631,0.7845772904138664,0.010986078886169785,10,,,,,,poly,,,,
SVC,0.7620738636363636,0.7686854802684685,0.7796968628833275,0.007838408900700606,10,,,,,,rbf,,,,
ExtraTreesClassifier,0.7611777535441658,0.7672169405236392,0.77725800647715,0.007148655355581179,,,,,,,,gini,sqrt,210,
ExtraTreesClassifier,0.7580174927113702,0.7666991481284035,0.7784172661870504,0.008600494888675632,,,,,,,,entropy,sqrt,160,
RandomForestClassifier,0.762043795620438,0.7661035499079377,0.7738439306358381,0.0054754637453979125,,,,,,,,,,160,
ExtraTreesClassifier,0.7599271402550092,0.766066020640496,0.7772988505747126,0.007954257617220904,,,,,,,,gini,sqrt,110,
ExtraTreesClassifier,0.7608381502890172,0.7658213713347061,0.7751714182605557,0.006616268781657985,,,,,,,,entropy,sqrt,110,
ExtraTreesClassifier,0.7586206896551723,0.7651664592595924,0.7757009345794392,0.007521791525580613,,,,,,,,entropy,sqrt,210,
ExtraTreesClassifier,0.7599561563755938,0.7645812696955575,0.7716763005780347,0.005093513169101254,,,,,,,,entropy,log2,160,
ExtraTreesClassifier,0.7581412367361874,0.7643763678342168,0.7715626127751714,0.005520374193331824,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.7578639356254572,0.7640811279548091,0.7726126126126126,0.006239542181603228,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7582176771365962,0.7640397890946229,0.772170151405912,0.005925307267924741,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.757253029746603,0.7639402297236635,0.7741472172351884,0.007332351643717835,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7574654042243264,0.7638351209045778,0.7747941281775869,0.0077832024073494835,,,,,,,,gini,sqrt,160,
RandomForestClassifier,0.755813953488372,0.7636311072592216,0.7761087267525036,0.008916629072435614,,,,,,,,,,110,
ExtraTreesClassifier,0.7577867350677905,0.7626366608158378,0.7720057720057721,0.006626337885264796,,,,,,,,gini,log2,110,
RandomForestClassifier,0.758117475373951,0.7625062772371788,0.766003616636528,0.0032806335766848603,,,,,,,,,,60,
ExtraTreesClassifier,0.7567964731814842,0.7610592413314105,0.7680115273775215,0.004957787815846735,,,,,,,,gini,log2,210,
ExtraTreesClassifier,0.7562841530054644,0.7607205970850539,0.7682357168523176,0.005342824009127202,,,,,,,,gini,sqrt,60,
ExtraTreesClassifier,0.7527968242511729,0.7592476509831118,0.7697320782041999,0.007478999767924712,,,,,,,,gini,log2,60,
ExtraTreesClassifier,0.7527593818984548,0.758570187310276,0.762214983713355,0.0041529746519774376,,,,,,,,entropy,log2,60,
SVC,0.7341490545050054,0.7505423197909535,0.7656477438136826,0.012891489657407856,1,,,,,,poly,,,,
GradientBoostingClassifier,0.7407670454545454,0.7469690400849146,0.7584229390681004,0.008108412064913114,,,,,,,,,,210,0.8
GradientBoostingClassifier,0.7373811265544988,0.7468440797939683,0.7651677373304782,0.012959115069675422,,,,,,,,,,210,0.6
ExtraTreesClassifier,0.739162380602498,0.7441956172337534,0.7521865889212829,0.005713647292819203,,,,,,,,entropy,sqrt,10,
GradientBoostingClassifier,0.7346788990825687,0.7424226074521313,0.7502687208885704,0.006364930011870439,,,,,,,,,,210,0.4
GradientBoostingClassifier,0.7312522425547182,0.7423218164013535,0.7549194991055456,0.009722348676154253,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.7245639534883721,0.7418216135366053,0.762142857142857,0.015493711802555819,,,,,,,,,,210,1.0
ExtraTreesClassifier,0.7345724907063197,0.7406463367975252,0.7487216946676407,0.005947241951000061,,,,,,,,gini,sqrt,10,
ExtraTreesClassifier,0.7312312312312313,0.7394807470107132,0.744186046511628,0.005852515784358337,,,,,,,,gini,log2,10,
GradientBoostingClassifier,0.723127035830619,0.7384360375884772,0.7559055118110236,0.013468676075806351,,,,,,,,,,160,1.0
GradientBoostingClassifier,0.7291666666666666,0.7379684674137086,0.751788268955651,0.009893414358836911,,,,,,,,,,110,0.8
ExtraTreesClassifier,0.735261808861223,0.7379299840327094,0.7430249632892805,0.003604041732925713,,,,,,,,entropy,log2,10,
GradientBoostingClassifier,0.720582877959927,0.7377891690908344,0.7562117392870004,0.01457082566727993,,,,,,,,,,160,0.6
