estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SVC,0.7626876340243032,0.7709663742704969,0.7866524671636493,0.011097446005770376,10,,,,,,rbf,,,,
RandomForestClassifier,0.7592190889370933,0.7698598925055551,0.7781765972720747,0.007911925892752608,,,,,,,,,,110,
ExtraTreesClassifier,0.7653874004344678,0.7693283916231026,0.7769784172661871,0.0054102138119499765,,,,,,,,gini,sqrt,210,
RandomForestClassifier,0.7595489268825026,0.7692100151667907,0.7802433786685755,0.008504016232970585,,,,,,,,,,210,
SVC,0.7584715212689258,0.7691721026389424,0.7902023429179978,0.014871396493809143,10,,,,,,poly,,,,
ExtraTreesClassifier,0.7579941860465117,0.768987693978695,0.7815186246418339,0.009665145430756672,,,,,,,,entropy,sqrt,210,
RandomForestClassifier,0.760043431053203,0.7687662969674903,0.7810820494446435,0.008956840638877884,,,,,,,,,,160,
ExtraTreesClassifier,0.7628716461203771,0.7675044305404226,0.7738693467336684,0.004653856111132921,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.7583212735166425,0.7673198397599901,0.777019748653501,0.007649712597896854,,,,,,,,gini,sqrt,160,
RandomForestClassifier,0.7609649122807016,0.7668190226326738,0.7725476104922745,0.004729449678145208,,,,,,,,,,60,
ExtraTreesClassifier,0.7615245009074411,0.7665417540428431,0.7719424460431654,0.0042617417593506035,,,,,,,,entropy,sqrt,110,
ExtraTreesClassifier,0.7611777535441658,0.7664911407212246,0.7729710404004291,0.004884735904275322,,,,,,,,entropy,sqrt,160,
ExtraTreesClassifier,0.7612481857764877,0.7663955988598067,0.7738693467336684,0.005408776888541573,,,,,,,,gini,sqrt,110,
ExtraTreesClassifier,0.7597968069666183,0.7658313508593361,0.7766224453209034,0.007648272418998265,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7588703837798697,0.7652159945253886,0.7735241502683363,0.006141221660485654,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7588213895962168,0.764812574754806,0.7746123332131267,0.006986529802063289,,,,,,,,gini,log2,210,
ExtraTreesClassifier,0.7579408543263964,0.763912116460609,0.768515205724508,0.004424036590037268,,,,,,,,gini,sqrt,60,
ExtraTreesClassifier,0.7593738623953403,0.7632883715520337,0.7708408516780947,0.0053416030916553624,,,,,,,,entropy,log2,160,
ExtraTreesClassifier,0.7536337209302325,0.7626307115346047,0.7748653500897666,0.008965016913236873,,,,,,,,entropy,log2,60,
ExtraTreesClassifier,0.7560087399854333,0.7624366924975828,0.7702265372168284,0.005883734772862043,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7556363636363637,0.7613860636195029,0.768680729352878,0.005436240037231331,,,,,,,,gini,log2,110,
ExtraTreesClassifier,0.7526258601955813,0.760674203872504,0.7691202872531417,0.006739692309654751,,,,,,,,gini,log2,60,
SVC,0.744477172312224,0.7537643768039834,0.7641747923438064,0.008080646055896677,1,,,,,,poly,,,,
GradientBoostingClassifier,0.7364594692838967,0.7465072895726482,0.7655536028119507,0.013474588626321699,,,,,,,,,,210,0.8
ExtraTreesClassifier,0.7401924500370096,0.7464802333713026,0.7550794237162911,0.006293512432588761,,,,,,,,gini,sqrt,10,
GradientBoostingClassifier,0.7376344086021507,0.7461168904828709,0.753126116470168,0.006409686178622024,,,,,,,,,,210,0.6
SVC,0.7384057971014494,0.7457863490353284,0.7552346570397112,0.007024212557562958,1,,,,,,rbf,,,,
