estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
RandomForestClassifier,0.7374260355029586,0.7435202321327735,0.754592211609111,0.00784232712389254,,,,,,,,,,110,
RandomForestClassifier,0.7313988095238095,0.7416421997604775,0.7582659808963998,0.011860108639510872,,,,,,,,,,60,
ExtraTreesClassifier,0.7340345604808414,0.7414588117392834,0.7514836795252225,0.0073570983228699975,,,,,,,,entropy,sqrt,210,
ExtraTreesClassifier,0.7325710070084839,0.7413719282054517,0.7522189349112426,0.00815066938560108,,,,,,,,entropy,sqrt,60,
RandomForestClassifier,0.7268706229266495,0.7408463994212285,0.757253029746603,0.012522099099946147,,,,,,,,,,210,
ExtraTreesClassifier,0.7340823970037453,0.7405933870014282,0.7507396449704142,0.007269908636434663,,,,,,,,gini,sqrt,110,
SVC,0.7337016574585636,0.7405400260674121,0.7456880733944954,0.0050372896994303855,10,,,,,,rbf,,,,
ExtraTreesClassifier,0.7341211225997046,0.7402601905849383,0.750092284976006,0.007023690385079425,,,,,,,,gini,sqrt,60,
RandomForestClassifier,0.7314917127071823,0.740115892114957,0.7517367458866544,0.008532306645607824,,,,,,,,,,160,
ExtraTreesClassifier,0.7358490566037736,0.7394227254984661,0.7447202667654687,0.003821290741817526,,,,,,,,entropy,log2,160,
ExtraTreesClassifier,0.7331615752668383,0.7392126314077059,0.7467652495378927,0.005654261208685185,,,,,,,,entropy,sqrt,110,
ExtraTreesClassifier,0.7344383057090239,0.7389020319449502,0.7477876106194691,0.006283076191353242,,,,,,,,gini,sqrt,160,
ExtraTreesClassifier,0.7302063789868668,0.7384200414530063,0.7489833641404807,0.007843658594964968,,,,,,,,gini,sqrt,210,
ExtraTreesClassifier,0.7330827067669172,0.7378969669508689,0.7474226804123711,0.006735827344777765,,,,,,,,entropy,sqrt,160,
ExtraTreesClassifier,0.7330350484712901,0.7375113602240658,0.7453600593912398,0.005568136803803925,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.7300751879699248,0.7367223037780931,0.7455489614243324,0.0065024209951631785,,,,,,,,gini,log2,60,
ExtraTreesClassifier,0.7303703703703704,0.7366312585955314,0.7457375833951075,0.006588383262034123,,,,,,,,gini,log2,210,
ExtraTreesClassifier,0.7307547878332707,0.7358487329570611,0.7442719881744273,0.005999550290931866,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7291666666666666,0.7350403608736941,0.7451851851851851,0.007203246867858512,,,,,,,,entropy,log2,60,
ExtraTreesClassifier,0.7278810408921933,0.7344342811036647,0.746774788057501,0.008731657450415826,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7247254827716774,0.7343195424317699,0.7453462397617275,0.008479121130970801,,,,,,,,gini,log2,110,
SVC,0.7250372578241431,0.734102271096654,0.7452725250278087,0.008394066887750398,10,,,,,,poly,,,,
