estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SVC,0.7639484978540774,0.7719226969064885,0.784452296819788,0.008969028217858216,10,,,,,,rbf,,,,
SVC,0.7561938958707362,0.7689046994612357,0.7878573949876456,0.013659311971113757,10,,,,,,poly,,,,
ExtraTreesClassifier,0.7586710478276744,0.7686438288839463,0.7799283154121863,0.00872766806288213,,,,,,,,gini,sqrt,210,
ExtraTreesClassifier,0.7621129326047359,0.7678557994163846,0.7778576563623293,0.007098278160876049,,,,,,,,entropy,sqrt,210,
ExtraTreesClassifier,0.7618353969410051,0.767385697966113,0.7760229720028714,0.006189715842428537,,,,,,,,gini,sqrt,160,
ExtraTreesClassifier,0.7588961510530139,0.7673294923846891,0.7782156932998925,0.00807562456860607,,,,,,,,entropy,sqrt,110,
RandomForestClassifier,0.760522496371553,0.7667062560171315,0.7718168812589413,0.0046729359495239625,,,,,,,,,,210,
ExtraTreesClassifier,0.751918158567775,0.766426611972177,0.7809250627465041,0.011842021154852158,,,,,,,,entropy,log2,160,
ExtraTreesClassifier,0.7555555555555554,0.7662806190645387,0.776740847092606,0.00865088618780069,,,,,,,,entropy,sqrt,160,
ExtraTreesClassifier,0.7589220684632193,0.7659124943059868,0.776183644189383,0.007419023377354137,,,,,,,,gini,sqrt,110,
RandomForestClassifier,0.7545257060101377,0.7652111156053284,0.7821109123434705,0.012088558165609725,,,,,,,,,,110,
ExtraTreesClassifier,0.7574221578566258,0.7648067015360303,0.7724829810103906,0.006152014892038116,,,,,,,,gini,sqrt,60,
ExtraTreesClassifier,0.7594012413289523,0.7639449697675165,0.770945702984538,0.0050230338170169885,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.7608299963596651,0.7637388164898916,0.7688984881209504,0.003658313744936062,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7544691718350968,0.7633816803149965,0.7732851985559568,0.007713507228661404,,,,,,,,gini,log2,160,
RandomForestClassifier,0.7569923719578641,0.7631163937797335,0.7690647482014388,0.004930092042292731,,,,,,,,,,160,
RandomForestClassifier,0.7537286285922155,0.7622479299797743,0.7721063982746226,0.007562214430050022,,,,,,,,,,60,
ExtraTreesClassifier,0.7553930530164533,0.7620326429379959,0.7703862660944206,0.006239793909419495,,,,,,,,gini,log2,210,
ExtraTreesClassifier,0.7591718125681075,0.7619908993172331,0.7662477558348294,0.003062420579521218,,,,,,,,gini,log2,110,
ExtraTreesClassifier,0.7516483516483516,0.7602766326662547,0.767172812725958,0.006455093763046153,,,,,,,,gini,log2,60,
ExtraTreesClassifier,0.7531044558071586,0.7596683592371422,0.7666547915924474,0.005539963778044656,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7563636363636363,0.7585848242420702,0.7604426990360585,0.0016849699046538951,,,,,,,,entropy,log2,60,
SVC,0.744203165255797,0.753573909948742,0.7714491708723864,0.01264466429641316,1,,,,,,poly,,,,
GradientBoostingClassifier,0.746876115672974,0.748909908320404,0.7528571428571429,0.002791548726933111,,,,,,,,,,210,1.0
GradientBoostingClassifier,0.7395264116575592,0.7482911022355565,0.754367201426025,0.006349994906810034,,,,,,,,,,210,0.6
GradientBoostingClassifier,0.734471485652016,0.745686756216296,0.7520572450805008,0.007954816820022675,,,,,,,,,,210,0.8
GradientBoostingClassifier,0.7356908494349252,0.7452653738907612,0.7586700035752593,0.009764311233544246,,,,,,,,,,210,0.4
ExtraTreesClassifier,0.7433174661296228,0.7445588017256058,0.7468727005150846,0.0016376236313479452,,,,,,,,entropy,sqrt,10,
SVC,0.7417362876861605,0.7442193319940902,0.7476294675419402,0.0024935939028498146,1,,,,,,rbf,,,,
ExtraTreesClassifier,0.7386656837449319,0.7438806671293197,0.7490829053558327,0.004252822462940845,,,,,,,,gini,sqrt,10,
GradientBoostingClassifier,0.7336213102951764,0.7419801883271434,0.7464589235127479,0.005915669004833746,,,,,,,,,,160,1.0
ExtraTreesClassifier,0.7340823970037453,0.7400650420846251,0.7511909124221327,0.00787463859427258,,,,,,,,gini,log2,10,
GradientBoostingClassifier,0.7306002928257687,0.7399295750740739,0.7465998568360772,0.006797020171595094,,,,,,,,,,160,0.6
GradientBoostingClassifier,0.7341124908692476,0.7387654759274005,0.7473002159827213,0.006043180167796051,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.723388581952118,0.7370398168500197,0.7503607503607502,0.011013818333368933,,,,,,,,,,160,0.4
ExtraTreesClassifier,0.731854080481384,0.7368426573571923,0.7396558037348958,0.003537051014631639,,,,,,,,entropy,log2,10,
GradientBoostingClassifier,0.7231555880204529,0.7350015485341915,0.7456171735241504,0.009211080282673464,,,,,,,,,,110,0.6
GradientBoostingClassifier,0.7298747763864043,0.7346837802496015,0.7383616023096354,0.003555862086439132,,,,,,,,,,110,0.8
GradientBoostingClassifier,0.7283774124374552,0.7325676520927741,0.7354001441961068,0.0030234967779803673,,,,,,,,,,110,1.0
RandomForestClassifier,0.7215332581736189,0.7290486680794728,0.7357933579335794,0.005847114293371848,,,,,,,,,,10,
GradientBoostingClassifier,0.7129291453615778,0.7273217788227585,0.7358490566037736,0.010234985125495508,,,,,,,,,,110,0.4
LogisticRegression,0.712585647313379,0.722004597960709,0.728759331674369,0.006866369994617388,1,100,l1,liblinear,,,,,,,
LogisticRegression,0.712585647313379,0.722004597960709,0.728759331674369,0.006866369994617388,1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7128427128427128,0.7218532915658772,0.7280483469605403,0.0065191106725438165,1,200,l1,liblinear,,,,,,,
LogisticRegression,0.712585647313379,0.7217676030560994,0.7280483469605403,0.006637597089936994,1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7105357784969436,0.7216758773258904,0.7290922087205146,0.008020187387223023,1,300,l1,saga,,,,,,,
LogisticRegression,0.7098853868194842,0.7214097322769968,0.7301813011020263,0.008511340220839953,1,100,l1,saga,,,,,,,
LogisticRegression,0.7098632109431245,0.7212548295525556,0.7275331185105621,0.00806911864057655,1,400,l1,saga,,,,,,,
LogisticRegression,0.7123782028148682,0.721025580862333,0.7256446991404011,0.006119375717949827,10,400,l1,saga,,,,,,,
LogisticRegression,0.709978463747308,0.7209905561486444,0.7277263007840342,0.00785119067539159,1,200,l1,saga,,,,,,,
LogisticRegression,0.7121320890165111,0.7209420981088588,0.7261604893846708,0.0062649178301282535,1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7121320890165111,0.7209420981088588,0.7261604893846708,0.0062649178301282535,1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7121320890165111,0.7209420981088588,0.7261604893846708,0.0062649178301282535,1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7121320890165111,0.7209420981088588,0.7261604893846708,0.0062649178301282535,1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7121810995328782,0.7208055864342552,0.7257019438444925,0.006117053748974041,1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7128427128427128,0.7205331873362614,0.7246065808297567,0.005441176571591818,10,300,l1,saga,,,,,,,
LogisticRegression,0.71259418729817,0.7205319315090422,0.7259632697155204,0.005738446041953803,1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.71259418729817,0.7205319315090422,0.7259632697155204,0.005738446041953803,1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.71259418729817,0.7205319315090422,0.7259632697155204,0.005738446041953803,1,400,l2,newton-cg,,,,,,,
