estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SVC,0.749729924378826,0.7607030226384858,0.7726947819871336,0.00940299328416663,10,,,,,,rbf,,,,
RandomForestClassifier,0.7419474268789338,0.7552556961028144,0.7731769879076584,0.013160074810098133,,,,,,,,,,160,
SVC,0.7443389335281226,0.7544507025812469,0.7647482014388489,0.008333083696253699,10,,,,,,poly,,,,
RandomForestClassifier,0.7468541820873427,0.7542698128200214,0.7683327252827434,0.00994892691862127,,,,,,,,,,210,
ExtraTreesClassifier,0.7436557557925708,0.7526589463215726,0.7659574468085106,0.009597868557434091,,,,,,,,entropy,sqrt,160,
RandomForestClassifier,0.7379284924437891,0.7511407813436096,0.7655851257746992,0.01132433404735718,,,,,,,,,,110,
ExtraTreesClassifier,0.7410943811972089,0.7506251047929028,0.762600438276114,0.008948359659620703,,,,,,,,gini,sqrt,110,
ExtraTreesClassifier,0.7404946474713916,0.7505515150066243,0.7669227954628612,0.011676632204748742,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7424354243542436,0.7505115709049465,0.762841530054645,0.008857143207021004,,,,,,,,entropy,sqrt,210,
ExtraTreesClassifier,0.7421013960323292,0.7502492386630087,0.7620087336244541,0.008518941519557163,,,,,,,,gini,sqrt,160,
ExtraTreesClassifier,0.7386990077177508,0.7494657270054357,0.7603366264178558,0.008833828006648699,,,,,,,,entropy,sqrt,110,
ExtraTreesClassifier,0.7402501839587932,0.7489572024931143,0.7604507451835696,0.008478962440594732,,,,,,,,gini,sqrt,210,
ExtraTreesClassifier,0.7372693726937269,0.7488339746312929,0.7641921397379913,0.011313772947712332,,,,,,,,gini,log2,210,
ExtraTreesClassifier,0.7405226352594771,0.7485263007009791,0.7616279069767443,0.0093398741650037,,,,,,,,entropy,log2,160,
RandomForestClassifier,0.7390659747961453,0.7479713077692702,0.7592727272727272,0.008421564953858677,,,,,,,,,,60,
ExtraTreesClassifier,0.7382450944094779,0.7473966150828151,0.7584434654919235,0.008354150852580934,,,,,,,,gini,log2,110,
ExtraTreesClassifier,0.7379718726868985,0.7468258243705291,0.7579641157085317,0.00832010019977377,,,,,,,,gini,sqrt,60,
ExtraTreesClassifier,0.7363737486095663,0.7457340897518879,0.7560617193240264,0.008066630147019393,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.7352395098403267,0.7452961102402652,0.75503478579275,0.00808451378313782,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7358699667528629,0.7451829764340286,0.7564008778346745,0.008489249547104498,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7388581952117863,0.7450376787362986,0.7569955817378498,0.00845709943335287,,,,,,,,entropy,log2,60,
ExtraTreesClassifier,0.7372723894463026,0.7440947467801688,0.7567765567765566,0.008976005976672353,,,,,,,,gini,log2,60,
ExtraTreesClassifier,0.7191011235955056,0.7327208644807719,0.7486910994764397,0.012193858702391687,,,,,,,,gini,sqrt,10,
ExtraTreesClassifier,0.7279521674140509,0.7317792125877997,0.7341772151898733,0.002734889023533107,,,,,,,,entropy,sqrt,10,
GradientBoostingClassifier,0.7221621621621622,0.7308485491210582,0.7374821173104436,0.006420581755141247,,,,,,,,,,210,0.8
GradientBoostingClassifier,0.7252186588921283,0.7290969049573243,0.7323032698526769,0.00293104035516103,,,,,,,,,,210,0.6
GradientBoostingClassifier,0.7250450450450451,0.7268224923531399,0.7298544550940718,0.002154524384226439,,,,,,,,,,210,1.0
SVC,0.7156308851224107,0.7266063076874199,0.7390504232609495,0.009617223647206321,1,,,,,,rbf,,,,
ExtraTreesClassifier,0.7170805116629043,0.725934145437993,0.7357784431137725,0.00766547329951823,,,,,,,,entropy,log2,10,
GradientBoostingClassifier,0.7176684881602913,0.7255969684424058,0.7318496898941992,0.005909469598167461,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.7151248164464024,0.7243099927495456,0.7291286912139993,0.006497523818782073,,,,,,,,,,210,0.4
ExtraTreesClassifier,0.7175398633257404,0.7241393350323619,0.7289021657953697,0.00481701268558675,,,,,,,,gini,log2,10,
GradientBoostingClassifier,0.7164502164502166,0.7228113605353461,0.7337921043100326,0.007797041943558886,,,,,,,,,,160,1.0
RandomForestClassifier,0.7155893536121672,0.7225596352836577,0.732089552238806,0.006975095615528257,,,,,,,,,,10,
GradientBoostingClassifier,0.7141802067946825,0.71889505762761,0.7229437229437231,0.0036085690775092146,,,,,,,,,,160,0.6
GradientBoostingClassifier,0.7106824925816023,0.7166386225490076,0.7254187909686818,0.006338823099134421,,,,,,,,,,160,0.4
GradientBoostingClassifier,0.7108868060562364,0.7164468495415995,0.723802664746129,0.0054236180098304705,,,,,,,,,,110,1.0
GradientBoostingClassifier,0.7094202898550726,0.7139320530580577,0.7205240174672489,0.0047657541911067585,,,,,,,,,,110,0.8
GradientBoostingClassifier,0.705926481620405,0.7118264805989507,0.7218155197657393,0.007101904464849383,,,,,,,,,,110,0.6
SVC,0.7022116903633492,0.7097431310927097,0.7226053639846743,0.00913923737715371,1,,,,,,poly,,,,
GradientBoostingClassifier,0.6949343339587242,0.7063290982020071,0.7157043030525929,0.00859871576246665,,,,,,,,,,110,0.4
GradientBoostingClassifier,0.696395392047566,0.7017344458615516,0.7059674502712476,0.003985271519226355,,,,,,,,,,60,1.0
LogisticRegression,0.6890446329767613,0.7015872561932142,0.7178571428571429,0.012054309077585453,1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.6874304783092325,0.7012737108863317,0.7180585296216988,0.012675674305394352,1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.6793013749535489,0.7012093208296432,0.7227369921596579,0.01773455510327611,1,200,l1,liblinear,,,,,,,
LogisticRegression,0.6797919762258543,0.7011439541308357,0.7223411848679515,0.01737098632838968,1,400,l1,saga,,,,,,,
LogisticRegression,0.686434395848777,0.7010952384934691,0.7187723054960742,0.013373065146583245,1,200,l2,saga,,,,,,,
LogisticRegression,0.686434395848777,0.7010952384934691,0.7187723054960742,0.013373065146583245,1,400,l2,saga,,,,,,,
LogisticRegression,0.686434395848777,0.7010952384934691,0.7187723054960742,0.013373065146583245,1,100,l2,sag,,,,,,,
LogisticRegression,0.686434395848777,0.7010952384934691,0.7187723054960742,0.013373065146583245,1,300,l2,saga,,,,,,,
LogisticRegression,0.6793013749535489,0.7010575367526567,0.7222816399286988,0.017550652582687766,1,300,l1,liblinear,,,,,,,
LogisticRegression,0.6793013749535489,0.7010575367526567,0.7222816399286988,0.017550652582687766,1,100,l1,liblinear,,,,,,,
LogisticRegression,0.6790490341753344,0.7010393816826763,0.7224795154969719,0.01773468782336447,1,400,l1,liblinear,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,300,l2,sag,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,200,l2,sag,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,400,l2,sag,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.686434395848777,0.70100976194388,0.7185158758473064,0.013260148359175203,1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.680312616300707,0.7008889920512154,0.7214873078298177,0.016809504586254752,1,100,l1,saga,,,,,,,
LogisticRegression,0.6861800666913673,0.7007808619871682,0.7183702644746248,0.013310422934448082,1,100,l2,liblinear,,,,,,,
LogisticRegression,0.6861800666913673,0.7007808619871682,0.7183702644746248,0.013310422934448082,1,400,l2,liblinear,,,,,,,
LogisticRegression,0.6861800666913673,0.7007808619871682,0.7183702644746248,0.013310422934448082,1,200,l2,liblinear,,,,,,,
LogisticRegression,0.6861800666913673,0.7007808619871682,0.7183702644746248,0.013310422934448082,1,300,l2,liblinear,,,,,,,
LogisticRegression,0.6785714285714285,0.7007636157592217,0.7225990717600858,0.017975979974060304,1,200,l1,saga,,,,,,,
LogisticRegression,0.685904550499445,0.7006806980855668,0.7180585296216988,0.013255091169820741,1,100,l2,saga,,,,,,,
LogisticRegression,0.6788104089219331,0.7006589744654989,0.7220834819835891,0.0176687026868902,1,300,l1,saga,,,,,,,
GradientBoostingClassifier,0.6906686260102867,0.7005681571105016,0.7143900657414172,0.010073577975721863,,,,,,,,,,60,0.8
LogisticRegression,0.6899338721528289,0.6995625748101819,0.7076044269903606,0.007300716763635183,10,100,l2,saga,,,,,,,
LogisticRegression,0.687247335538405,0.6995306888887156,0.7113806635747414,0.009857154536252605,10,100,l1,saga,,,,,,,
LogisticRegression,0.690589527645551,0.6990034692675123,0.7101139601139601,0.008195706156007329,10,200,l2,saga,,,,,,,
LogisticRegression,0.6898571951666056,0.6989631419464261,0.7123483226266953,0.00966769830199393,10,300,l2,saga,,,,,,,
RidgeClassifier,0.6909355660720787,0.6989555266529646,0.7149549549549549,0.011313316325193083,,,,,1.0,,,,,,
LogisticRegression,0.6900841566044639,0.6987729354578655,0.7101139601139601,0.00838944030734209,10,100,l2,sag,,,,,,,
RidgeClassifier,0.6892239794041928,0.6987634227064898,0.7168587896253601,0.012801654989088,,,,,0.9,,,,,,
RidgeClassifier,0.6895043731778425,0.6987138480440646,0.715007215007215,0.011553783818131836,,,,,0.7,,,,,,
RidgeClassifier,0.6895043731778425,0.6983704247899786,0.7139769452449569,0.011069541877332308,,,,,0.6,,,,,,
LogisticRegression,0.6903627702455112,0.6982487500384793,0.7106671423474848,0.008887217563276002,10,200,l1,saga,,,,,,,
LogisticRegression,0.6895795246800732,0.698172364916067,0.7102536620221508,0.00879325450598848,10,200,l2,sag,,,,,,,
LogisticRegression,0.6886205634833517,0.6981650624860408,0.7102536620221508,0.009013030335407426,10,400,l2,saga,,,,,,,
RidgeClassifier,0.6889952153110048,0.6980504902954379,0.7146974063400575,0.011786303248927314,,,,,0.8,,,,,,
LogisticRegression,0.6914660831509847,0.6977777315478324,0.7078130574384587,0.0071742698883852755,10,200,l2,lbfgs,,,,,,,
LogisticRegression,0.6878887669227955,0.6976733931732103,0.7132667617689016,0.01114500699349571,10,300,l1,saga,,,,,,,
LogisticRegression,0.6851919561243144,0.6974646387055623,0.7068044175276095,0.00906370289755722,10,100,l2,lbfgs,,,,,,,
LogisticRegression,0.688070047427946,0.69735664240835,0.7112223016440316,0.009991082387543896,10,300,l2,lbfgs,,,,,,,
LogisticRegression,0.6885724717050018,0.6972372088849652,0.7105545617173524,0.009558179555914596,10,400,l2,sag,,,,,,,
LogisticRegression,0.689051094890511,0.6970811386556508,0.7103004291845494,0.009419121100765732,10,300,l2,liblinear,,,,,,,
LogisticRegression,0.689051094890511,0.6970811386556508,0.7103004291845494,0.009419121100765732,10,200,l2,liblinear,,,,,,,
LogisticRegression,0.689051094890511,0.6970811386556508,0.7103004291845494,0.009419121100765732,10,400,l2,liblinear,,,,,,,
LogisticRegression,0.689051094890511,0.6970811386556508,0.7103004291845494,0.009419121100765732,10,100,l2,liblinear,,,,,,,
LogisticRegression,0.6887997081357168,0.6970713097273292,0.7103004291845494,0.009451736663908005,10,400,l2,lbfgs,,,,,,,
GradientBoostingClassifier,0.6895511127876273,0.6969925503306755,0.7082405345211581,0.008090775373545833,,,,,,,,,,60,0.6
RidgeClassifier,0.6872952311612668,0.6969757829400057,0.7139769452449569,0.012060181603616554,,,,,0.5,,,,,,
LogisticRegression,0.6883211678832116,0.6969117963098275,0.7103004291845494,0.009592970233497571,10,100,l2,newton-cg,,,,,,,
LogisticRegression,0.6883211678832116,0.6969117963098275,0.7103004291845494,0.009592970233497571,10,400,l2,newton-cg,,,,,,,
LogisticRegression,0.6883211678832116,0.6969117963098275,0.7103004291845494,0.009592970233497571,10,300,l2,newton-cg,,,,,,,
LogisticRegression,0.6883211678832116,0.6969117963098275,0.7103004291845494,0.009592970233497571,10,200,l2,newton-cg,,,,,,,
