estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SVC,0.759393063583815,0.7712824665326335,0.7889518413597734,0.012740653883998294,10,,,,,,poly,,,,
RandomForestClassifier,0.7631768953068593,0.7700262353943536,0.7813620071684587,0.008073438974550675,,,,,,,,,,210,
SVC,0.7628865979381444,0.7698139645714694,0.7832564739269245,0.009506779176526689,10,,,,,,rbf,,,,
RandomForestClassifier,0.75956678700361,0.7694986001916294,0.7806451612903225,0.008647973751407492,,,,,,,,,,160,
ExtraTreesClassifier,0.7600291757840992,0.768255732301776,0.7793326157158234,0.008134247388318546,,,,,,,,gini,sqrt,210,
ExtraTreesClassifier,0.758445332364693,0.7679193844347276,0.7784172661870504,0.008185585117139623,,,,,,,,entropy,sqrt,210,
ExtraTreesClassifier,0.7590448625180897,0.7679151077825276,0.7827956989247312,0.010586744878433094,,,,,,,,entropy,sqrt,110,
ExtraTreesClassifier,0.7575976845151954,0.7677464302157534,0.7821109123434705,0.010442027576343842,,,,,,,,gini,sqrt,110,
ExtraTreesClassifier,0.7583212735166425,0.766890772013579,0.7791741472172352,0.008908993416308958,,,,,,,,entropy,sqrt,160,
RandomForestClassifier,0.7544432354007979,0.7657356392298998,0.778969957081545,0.010106707068556667,,,,,,,,,,110,
ExtraTreesClassifier,0.758445332364693,0.7648525412224892,0.7766920014477018,0.008381219057921748,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7578409919766593,0.7648410031214694,0.7752606975907947,0.00751142292115862,,,,,,,,entropy,log2,210,
ExtraTreesClassifier,0.756308579668349,0.7643655679532646,0.7744011440829459,0.0075175939931459166,,,,,,,,gini,sqrt,160,
ExtraTreesClassifier,0.7598540145985401,0.7642246078655149,0.7718794835007173,0.005430951947556097,,,,,,,,entropy,log2,160,
ExtraTreesClassifier,0.7541103397880892,0.7635413106237671,0.7736121124729632,0.00797440999938846,,,,,,,,gini,log2,110,
ExtraTreesClassifier,0.7547445255474452,0.7633603382287459,0.7708856220867695,0.0066345403864294565,,,,,,,,gini,log2,210,
ExtraTreesClassifier,0.7553773240977031,0.7630709990326459,0.774286746117732,0.008111526960895394,,,,,,,,gini,sqrt,60,
ExtraTreesClassifier,0.7551988325428676,0.7630085850678626,0.7713359740727405,0.006598120683586916,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7548948513415519,0.7621182000119621,0.7726126126126126,0.007594061738901157,,,,,,,,gini,log2,60,
RandomForestClassifier,0.7553648068669527,0.7620175532183763,0.7743792731198273,0.008749543453484153,,,,,,,,,,60,
ExtraTreesClassifier,0.7566003616636529,0.7617329700063245,0.7670740474478793,0.004278404531330875,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7523465703971118,0.7576228895032523,0.7662196447988402,0.0061310423640746955,,,,,,,,entropy,log2,60,
SVC,0.7454279444038039,0.7530459986801006,0.7670043415340086,0.009883814132733053,1,,,,,,poly,,,,
GradientBoostingClassifier,0.7459575997125403,0.7512138805388116,0.7584960231381056,0.005315455605573744,,,,,,,,,,210,0.6
GradientBoostingClassifier,0.7435431065842124,0.7470283265113792,0.7518037518037518,0.003493616776740032,,,,,,,,,,210,0.4
GradientBoostingClassifier,0.7392692444129124,0.7466257111539679,0.7578125,0.00804017443894171,,,,,,,,,,160,1.0
ExtraTreesClassifier,0.7399483585392843,0.7461612956099212,0.749907646841522,0.00442416772947349,,,,,,,,entropy,sqrt,10,
SVC,0.7425063199711088,0.7450910736798148,0.7490010897203051,0.0028122053872128693,1,,,,,,rbf,,,,
GradientBoostingClassifier,0.7322834645669292,0.7448364020212225,0.763597582651973,0.013516661579066941,,,,,,,,,,210,1.0
GradientBoostingClassifier,0.7392079914377453,0.7443055048573711,0.7495559502664298,0.004225920343552917,,,,,,,,,,210,0.8
ExtraTreesClassifier,0.7404441208591191,0.7438532670598698,0.7506464721093463,0.004803532275106423,,,,,,,,gini,sqrt,10,
GradientBoostingClassifier,0.733931777378815,0.7412894409578156,0.7513533020570192,0.007365234066979136,,,,,,,,,,160,0.6
GradientBoostingClassifier,0.7318657524359438,0.7396509626131472,0.7539936102236422,0.010154162096953117,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.7301013024602026,0.7363803701939086,0.7476363636363637,0.007976922328222157,,,,,,,,,,160,0.4
ExtraTreesClassifier,0.7310704960835509,0.735587271836733,0.7442201834862384,0.006106581189440954,,,,,,,,gini,log2,10,
GradientBoostingClassifier,0.7267483777937996,0.7347637753958441,0.7495572086432871,0.010472727011555688,,,,,,,,,,110,1.0
GradientBoostingClassifier,0.7260822117133504,0.734240348530801,0.7420620763467712,0.006528087861327702,,,,,,,,,,110,0.8
