estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SGDClassifier,0.7220190197512802,0.7253823435790224,0.7285399853264857,0.002666142887751832,,500,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7134935304990758,0.7242638442948698,0.7452165156092648,0.0148177202374449,,600,l2,,0.1,log,,,,,
SGDClassifier,0.696637703060068,0.7236162058352513,0.7512520868113524,0.02230107378143363,,100,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.7105165366034931,0.7235758235499213,0.7348377997179124,0.01001011836080264,,300,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7086956521739131,0.722758546815592,0.7430531732418525,0.014702282685798552,,100,l2,,0.1,log,,,,,
SGDClassifier,0.7124814264487371,0.7226984594188748,0.7381121362668559,0.011090150348845544,,100,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7101091933779501,0.7225651654494981,0.734401636549608,0.00992701817943558,,400,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7095830285296268,0.7223620268150265,0.745466756212223,0.01636818092814086,,300,l2,,0.1,perceptron,,,,,
SGDClassifier,0.7014361300075587,0.7213817361053693,0.7379679144385027,0.015102033739573067,,700,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7088514996342355,0.7211879856312815,0.7456823569251608,0.01732028951575471,,400,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7150183150183151,0.721165871567028,0.7329237441272135,0.008316963877316605,,300,l2,,0.1,hinge,,,,,
SGDClassifier,0.7164948453608246,0.721158000674016,0.7241379310344828,0.0033395732596472145,,500,l2,,0.2,hinge,,,,,
SGDClassifier,0.6968902210565755,0.7206792348586171,0.7360388484217828,0.01705764437498792,,700,l2,,0.1,log,,,,,
SGDClassifier,0.6960676221977213,0.720642730733176,0.7432662802591203,0.019318122193507252,,200,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7066222715501294,0.7201156409573705,0.7425641025641027,0.01598121942333761,,600,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6932515337423313,0.719838608389304,0.7424818527480124,0.020290743790494798,,400,l2,,0.7,modified_huber,,,,,
AdaBoostClassifier,0.7120831839368948,0.7198006584040205,0.7302700806734479,0.007675533239085314,,,,,,,,,,160,
SGDClassifier,0.7093986316168527,0.7197714333625682,0.7288368891947695,0.00798929823449456,,700,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.7108521485797522,0.7192407519938762,0.7267545422158888,0.006521528677157337,,300,l2,,0.2,hinge,,,,,
SGDClassifier,0.6947529682114132,0.7190816277976536,0.7416067146282974,0.01917042938726153,,200,l2,,0.1,perceptron,,,,,
SGDClassifier,0.7084870848708487,0.7190048138755328,0.7268258426966293,0.007725785981947234,,500,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.7085753331055689,0.7187793232637206,0.7292539815590947,0.008444192141999431,,100,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6848787995382839,0.718297415238767,0.7424863387978142,0.024406932862800074,,400,l2,,0.1,log,,,,,
SGDClassifier,0.7081770442610652,0.7180539753388994,0.7330219187926696,0.01076276770109944,,200,l2,,0.2,perceptron,,,,,
SGDClassifier,0.7088136853849013,0.717576274689466,0.724021592442645,0.00642118472201658,,400,l2,,0.4,perceptron,,,,,
SGDClassifier,0.7072037180480247,0.7173338928637717,0.7315010570824524,0.010321922741363981,,400,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6939252336448599,0.7172510061641638,0.739549839228296,0.018640316738089822,,200,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7095808383233534,0.7171596288685693,0.7227322805728976,0.005553290501883423,,200,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.697902097902098,0.7170816195661187,0.7381703470031546,0.01649478243625285,,200,l2,,0.4,perceptron,,,,,
SGDClassifier,0.7019867549668874,0.7169094644117401,0.727338129496403,0.010826522176810568,,700,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6795815575358388,0.7167392612172193,0.7403545359749739,0.02659431973128206,,200,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.7051282051282052,0.7164135793143019,0.7262740311260298,0.00869134788596497,,200,l2,,0.6,perceptron,,,,,
SGDClassifier,0.7023988005997003,0.7162814877391206,0.7245890640724588,0.009879721440832915,,400,l2,,0.2,log,,,,,
SGDClassifier,0.7080103359173125,0.7162065802449343,0.7234807623157138,0.00634933972111575,,400,l2,,0.2,hinge,,,,,
SGDClassifier,0.6829779797273681,0.7157908097577775,0.7378512396694215,0.023656982695778758,,600,l2,,0.3,perceptron,,,,,
SGDClassifier,0.7057949479940565,0.7155355578308217,0.7261101243339254,0.008314573960662488,,200,l2,,0.2,hinge,,,,,
SGDClassifier,0.6902286902286902,0.7155045099844822,0.740096618357488,0.02036423596907005,,300,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6819438956934017,0.7154841185870323,0.7484333034914951,0.027147404194677222,,400,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6988315114964191,0.7150701609718424,0.7358821466152228,0.015467685529419963,,600,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6992287917737788,0.7147808941191559,0.7411616161616161,0.01875339424732389,,700,l2,,0.2,log,,,,,
SGDClassifier,0.6928766056831452,0.7141830623789266,0.7366400000000001,0.017884842284324205,,300,l2,,0.2,perceptron,,,,,
SGDClassifier,0.7050105857445307,0.7140261126015659,0.730047694753577,0.01135863298640907,,100,l2,,0.3,log,,,,,
SGDClassifier,0.6934477379095164,0.7136553905589862,0.7360216875635378,0.017447637975278714,,500,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7054597701149425,0.7134001488891674,0.7269601100412656,0.009635037928074002,,600,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.7004512322110379,0.7132010290244152,0.7315989847715736,0.013328463199709753,,300,l2,,0.7,perceptron,,,,,
SGDClassifier,0.7053140096618357,0.7131574885831843,0.7259786476868327,0.009141108290719261,,700,l2,,0.2,hinge,,,,,
SGDClassifier,0.6996650539635281,0.7130766713588111,0.7264957264957265,0.010953577455867005,,300,l2,,0.1,log,,,,,
SGDClassifier,0.6887159533073931,0.7125451516194913,0.7346337872653663,0.018786236764260632,,700,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7060529177238131,0.7125049265684494,0.7170749023784169,0.004692374856386284,,500,l2,,0.3,hinge,,,,,
SGDClassifier,0.7070327190673186,0.7124301156196973,0.7216130173328617,0.0065265514819492715,,200,l2,,1.0,modified_huber,,,,,
AdaBoostClassifier,0.7045779685264664,0.7123567421219894,0.7231361568078404,0.00786784482504392,,,,,,,,,,110,
SGDClassifier,0.6923364485981308,0.7123368585917191,0.7231316725978648,0.014157299728678588,,100,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7069802164986936,0.7119692541331709,0.7206823027718551,0.006182663154816071,,100,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6992613436510727,0.7117430987711062,0.7244561634805536,0.010287042485723395,,600,l2,,0.4,log,,,,,
SGDClassifier,0.7036775106082036,0.711519657301762,0.7200542925008484,0.006703700547087454,,700,l2,,0.3,log,,,,,
SGDClassifier,0.7033837293016558,0.7110190566193522,0.7223837209302327,0.008192715718980538,,400,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6927911275415897,0.7109853184483521,0.7450854012246212,0.02413048987114682,,400,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6983408748114631,0.7109441004436331,0.7205673758865248,0.009315378498585502,,100,l2,,0.2,hinge,,,,,
SGDClassifier,0.701123595505618,0.7103965127099906,0.7232207045291156,0.009364088150700115,,600,l2,,0.2,hinge,,,,,
SGDClassifier,0.6823714173537495,0.710112480048506,0.7329842931937174,0.02094752162874024,,100,l2,,0.4,perceptron,,,,,
SGDClassifier,0.694908955778521,0.7100075336346244,0.7281981676280964,0.013765016400497742,,300,l2,,0.2,log,,,,,
SGDClassifier,0.6969242310577646,0.7092233294651392,0.7174694464414091,0.00886365096525299,,300,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7062314540059347,0.7084120130791444,0.711126711126711,0.00203385740283061,,600,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6919660880096892,0.7083595788521468,0.7304557802595835,0.016222510763623802,,200,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6826301786393005,0.7078829634584082,0.7358809604328711,0.02182603312163481,,200,l2,,0.2,log,,,,,
SGDClassifier,0.6977256052824652,0.7078225388563123,0.7167548500881835,0.007812182723949458,,100,l2,,0.3,hinge,,,,,
SGDClassifier,0.689240030097818,0.7068619894274187,0.720219704771713,0.01300186892462673,,600,l2,,0.4,hinge,,,,,
SGDClassifier,0.6987865810135617,0.7066962127578559,0.7152542372881355,0.006738508029629204,,200,l2,,0.4,log,,,,,
SGDClassifier,0.7014554490592829,0.7064563743796315,0.7097927090779128,0.0036014462473536912,,300,l2,,0.4,log,,,,,
GradientBoostingClassifier,0.6979677645409952,0.7062764845143826,0.7138331573389651,0.006498812883595907,,,,,,,,,,10,0.8
SGDClassifier,0.7028862478777589,0.7057962075565848,0.7099189020586401,0.0029963978953148566,,300,l2,,0.6,perceptron,,,,,
GradientBoostingClassifier,0.6967878573949876,0.7055195019023857,0.7117934403349615,0.00636773739014484,,,,,,,,,,10,0.6
SGDClassifier,0.691819200597684,0.7054101400207572,0.7160927617709065,0.010120776543741581,,500,l2,,0.4,hinge,,,,,
SGDClassifier,0.6977626090254078,0.7053495677938092,0.7129066857347158,0.006182579434755417,,500,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.689890193108671,0.7053471507620608,0.7161727954302035,0.011218454770999633,,400,l2,,0.3,hinge,,,,,
SGDClassifier,0.6908821349147517,0.7053350925756426,0.7242990654205608,0.014010347476071846,,200,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.698876404494382,0.7051997195844608,0.7121535181236675,0.005438662128131461,,400,l2,,0.3,log,,,,,
SGDClassifier,0.698956780923994,0.7051693765479814,0.7084042191221503,0.004394222118970402,,700,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6728444802578566,0.7051140785137534,0.7250147841513896,0.023024295581514843,,700,l2,,0.5,perceptron,,,,,
GradientBoostingClassifier,0.6955005231949773,0.7050997590438867,0.7117462530498432,0.006953174235443981,,,,,,,,,,10,1.0
SGDClassifier,0.6825217063042658,0.7047707854895924,0.727212681638045,0.018245523704132054,,400,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.670076726342711,0.7044207126624306,0.7240773286467486,0.02436945352726965,,200,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6906636670416199,0.704389382351275,0.7148788927335641,0.010147218192748868,,700,l2,,0.4,hinge,,,,,
SGDClassifier,0.7000000000000001,0.7043486042912931,0.7070340826686005,0.003103124296737518,,300,l2,,0.3,hinge,,,,,
GradientBoostingClassifier,0.6921975662133143,0.7038923108730306,0.7149825783972125,0.009311757424913051,,,,,,,,,,10,0.4
SGDClassifier,0.6916890080428955,0.7038172875977297,0.7235252309879175,0.014058799160288963,,700,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6806562380770698,0.7031026916286517,0.7440514469453376,0.028999879365473855,,100,l2,,0.2,log,,,,,
SGDClassifier,0.6986550345328971,0.7029315897983178,0.7101397348620566,0.005126418468537947,,300,l2,,0.3,log,,,,,
AdaBoostClassifier,0.6944147990039132,0.7022195959252925,0.7090020935101187,0.005998950586162564,,,,,,,,,,60,
SGDClassifier,0.6545300592718036,0.702038646915796,0.7388767323121809,0.035251335926526454,,500,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6932241250930753,0.7011018889919839,0.7154929577464789,0.01019125710409594,,400,l2,,0.4,hinge,,,,,
SGDClassifier,0.6974510528260067,0.7010031947484651,0.7069571328179901,0.004236182066636911,,600,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6741035856573706,0.7004587609460974,0.7168738898756659,0.01882247100228944,,300,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6946651532349603,0.7004213055394284,0.7047688387331634,0.004243369024017916,,200,l2,,0.3,log,,,,,
SGDClassifier,0.6841513675533908,0.7001907787849831,0.7145396373977959,0.012463418796668973,,500,l2,,0.3,log,,,,,
SGDClassifier,0.6968026460859978,0.6996826992340709,0.7011331444759207,0.0020365228782466627,,300,l2,,0.5,hinge,,,,,
SGDClassifier,0.6467116357504217,0.6995869231838264,0.7459119496855345,0.04076236016973848,,600,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6883656509695291,0.6995031163854567,0.7140686721361289,0.010769561327496027,,400,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6946902654867257,0.6992884815366147,0.7042660882140275,0.003918507212563373,,400,l2,,0.5,hinge,,,,,
SGDClassifier,0.6952850105559465,0.6988513787805458,0.7048275862068965,0.004252111730050438,,100,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6876115672973937,0.698629293496062,0.7135906584495622,0.01096638832203901,,500,l2,,0.8,log,,,,,
SGDClassifier,0.6936671575846833,0.6985518184316891,0.701195219123506,0.003457876317963943,,100,l2,,0.5,hinge,,,,,
SGDClassifier,0.687935460212688,0.6984977537752121,0.7110060769750168,0.009518529752030802,,400,l2,,0.6,log,,,,,
SGDClassifier,0.6846915460776847,0.698014431397818,0.7125392944463849,0.011400521483579845,,100,l2,,0.4,hinge,,,,,
SGDClassifier,0.6730621642363775,0.6976516671363461,0.7183146449201496,0.018681719257511175,,500,l2,,0.4,log,,,,,
SGDClassifier,0.6798825256975036,0.6976161304165253,0.7247474747474748,0.01948425083110842,,500,l2,,0.6,log,,,,,
SGDClassifier,0.6949270326615705,0.69759118908005,0.7015341701534171,0.0028448914252864168,,400,l2,,0.8,log,,,,,
SGDClassifier,0.6862147753236861,0.6975880352120799,0.7119123365146696,0.010696499329603407,,600,l2,,0.5,hinge,,,,,
SGDClassifier,0.6851782363977486,0.697528121370324,0.7115317209954434,0.010822125999521011,,300,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6813927368026957,0.6974983204648856,0.7107438016528926,0.012151992746932088,,100,l2,,0.6,hinge,,,,,
SGDClassifier,0.6860198624904508,0.6972426518429966,0.7033356990773598,0.00794544900453192,,200,l2,,0.5,hinge,,,,,
SGDClassifier,0.6504892367906067,0.6970499757582954,0.7418655097613883,0.03732461315525399,,300,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6765488407449639,0.6968444027689312,0.7070634636070277,0.014351247546587256,,700,l2,,0.5,hinge,,,,,
SGDClassifier,0.6737561716672996,0.6965895319465073,0.710691823899371,0.01629384888112886,,200,l2,,0.5,log,,,,,
SGDClassifier,0.6794038975926634,0.6960926707830436,0.7167427167427167,0.01549872285802183,,600,l2,,0.2,log,,,,,
SGDClassifier,0.6302588996763755,0.6959646529172434,0.7458446660622544,0.048496445814368405,,500,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6858658582796513,0.6949548362432735,0.706983441324694,0.00886826304337891,,600,l2,,0.3,hinge,,,,,
SGDClassifier,0.6904674273095326,0.6947912513851983,0.7013081395348837,0.0046895207937689325,,300,l2,,0.4,hinge,,,,,
SGDClassifier,0.662020905923345,0.6946543769821297,0.7178816606734225,0.023755185411559458,,300,l2,,0.7,log,,,,,
SGDClassifier,0.6874762086029692,0.6944689247978402,0.7028985507246377,0.006377600975953616,,700,l2,,0.3,hinge,,,,,
SGDClassifier,0.6862595419847329,0.6943947578624083,0.7031700288184438,0.006918496663089853,,200,l2,,0.3,hinge,,,,,
SGDClassifier,0.6404682274247493,0.6942617516947726,0.7309734513274336,0.03887278772376167,,700,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6640836884928323,0.6941334373798144,0.7148262813897488,0.021746515968221046,,100,l2,,0.5,log,,,,,
SGDClassifier,0.6844572664983771,0.6941037735208341,0.7067357512953368,0.009336933755096189,,700,l2,,0.8,log,,,,,
SGDClassifier,0.6857355126300149,0.693961866349997,0.7001082641645616,0.006049168488027371,,500,l2,,0.5,hinge,,,,,
SGDClassifier,0.6896296296296296,0.6934499362339736,0.700361010830325,0.00489593509651786,,200,l2,,0.4,hinge,,,,,
SGDClassifier,0.6472518457752255,0.6929969618090449,0.7300275482093664,0.0343502692703293,,400,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6641308482312666,0.6925263122943747,0.7182356813693218,0.02216971766379036,,500,l2,,0.7,log,,,,,
SGDClassifier,0.6786248131539611,0.6915100782042055,0.698625308424392,0.0091277937904218,,200,l2,,0.6,hinge,,,,,
SGDClassifier,0.6691358024691358,0.6914554895305184,0.7265047518479408,0.025090910078570363,,500,l2,,0.1,log,,,,,
SGDClassifier,0.6882043576258452,0.6910008355845131,0.6960320349472151,0.003564979464841152,,400,l2,,0.4,log,,,,,
SGDClassifier,0.6582375478927204,0.690894299582235,0.7092391304347826,0.023150430722867158,,600,l2,,0.7,log,,,,,
SGDClassifier,0.6826526789059573,0.6905303581978365,0.6950608446671439,0.005591268146725343,,100,l2,,0.7,hinge,,,,,
SGDClassifier,0.6814258911819888,0.690501130632024,0.6998900696225724,0.0075412323008341485,,700,l2,,0.4,log,,,,,
SGDClassifier,0.6146510619852622,0.6901982800749488,0.7331433998100666,0.053586572594495015,,100,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6758304696449027,0.6901262269848036,0.7095463777928233,0.014233415422210446,,300,l2,,0.5,log,,,,,
SGDClassifier,0.6780982073265783,0.68994439291215,0.7043453564328316,0.010866565749268605,,700,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6762589928057554,0.6897568707094113,0.6990428925912796,0.009766654859619809,,700,l2,,0.6,hinge,,,,,
SGDClassifier,0.665351223362273,0.6890423063644767,0.7135955831608007,0.01970511095623694,,500,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6812941613982892,0.6885801987591446,0.6951607205934299,0.005682938212858934,,200,l2,,0.7,log,,,,,
SGDClassifier,0.6582278481012658,0.6884239022017224,0.7038475114719378,0.021353489429290756,,100,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6792018419033001,0.6882622605786932,0.6948218876239441,0.006617498327001132,,300,l2,,0.6,hinge,,,,,
SGDClassifier,0.6821763602251406,0.6881813664825306,0.6913666550157288,0.004248802624863337,,200,l2,,0.6,log,,,,,
SGDClassifier,0.6598013975726371,0.6881671780570162,0.7273278738246891,0.028604823552853816,,600,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6739788199697427,0.6881610245200017,0.7017045454545455,0.011327986022395974,,200,l2,,0.8,hinge,,,,,
SGDClassifier,0.6737458806298061,0.6879248730985236,0.7021351067553377,0.011589874086475003,,700,l2,,0.7,log,,,,,
SGDClassifier,0.6733735747820254,0.6878041015584241,0.7026279391424619,0.011946281948144604,,700,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6745157614887961,0.6876864653742821,0.6964474147027788,0.009480991671559318,,700,l2,,0.6,log,,,,,
SGDClassifier,0.6790258087968012,0.6874740000381645,0.6992582602832097,0.008590112167892548,,100,l2,,0.9,log,,,,,
SGDClassifier,0.6757062146892656,0.6874153901302265,0.6958762886597939,0.008548740576403218,,500,l2,,0.6,hinge,,,,,
SGDClassifier,0.6789838337182448,0.6873115259834276,0.6922486569455104,0.005922320112659142,,500,l2,,0.2,log,,,,,
SGDClassifier,0.6693877551020408,0.6871446298717397,0.6969804618117229,0.012580316782558287,,400,l2,,0.7,log,,,,,
SGDClassifier,0.6737000753579503,0.68704284758405,0.706560922855083,0.01410814422783342,,100,l2,,0.4,log,,,,,
SGDClassifier,0.6542779713511422,0.6870363729732651,0.7164096916299559,0.02547785647987069,,700,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6820007301935013,0.6869611345468832,0.6908826734471486,0.0036996990924949734,,400,l2,,0.8,hinge,,,,,
SGDClassifier,0.6221837088388215,0.6868445778235565,0.7212062880975296,0.0457522098897728,,100,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6666666666666666,0.6864865842445966,0.7018156424581006,0.014696677360773121,,600,l2,,0.3,log,,,,,
SGDClassifier,0.6656848306332842,0.686394868570669,0.699055330634278,0.014764694858339929,,700,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6710424710424711,0.6862010437590341,0.7077577045696067,0.015656814100832823,,600,l2,,0.5,log,,,,,
SGDClassifier,0.6730110392082224,0.6861763656145214,0.6970776906628652,0.009954737722024072,,600,l2,,0.7,hinge,,,,,
SGDClassifier,0.6823529411764705,0.6860086755833876,0.6893342877594847,0.0028596661277734458,,600,l2,,0.8,hinge,,,,,
SGDClassifier,0.6776195691858342,0.6859625079397814,0.6918103448275862,0.006056053628145258,,600,l2,,0.8,log,,,,,
SGDClassifier,0.6694785276073619,0.6859416922949652,0.7037165682528655,0.014008361708952215,,200,l2,,0.7,hinge,,,,,
SGDClassifier,0.6767945309532852,0.685935098118803,0.698639942734431,0.009267633976299016,,500,l2,,0.8,hinge,,,,,
SGDClassifier,0.6746987951807228,0.6853693817535141,0.7009084556254368,0.011240201706172162,,600,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.636401155592241,0.6853607304282118,0.7393617021276596,0.042184359640901156,,100,l2,,1.0,perceptron,,,,,
SGDClassifier,0.655699177438308,0.6850890430473259,0.7177658942364824,0.025445006572072607,,200,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6723735408560311,0.6850408990268576,0.6914739884393064,0.00895754262001668,,300,l2,,0.7,hinge,,,,,
SGDClassifier,0.66398243045388,0.6849442638643529,0.7005725833614012,0.015406591672559448,,100,l2,,1.0,log,,,,,
SGDClassifier,0.6235644406635474,0.6848281189982662,0.7210134949049849,0.043556633498931296,,500,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6807563959955506,0.6846394284086447,0.6885981308411215,0.003201821961626995,,700,l2,,0.7,hinge,,,,,
SGDClassifier,0.6683291770573566,0.6845450146552107,0.6967697117054532,0.011948860612919988,,500,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6784505453177887,0.6844562489157565,0.6932559825960841,0.006358993438494957,,600,l2,,0.6,hinge,,,,,
SGDClassifier,0.6452410383189122,0.6840997047518798,0.7394321766561514,0.04017903545669895,,200,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6585842784513101,0.6840179584931562,0.7016912558474271,0.018434036086372944,,700,l2,,0.5,log,,,,,
SGDClassifier,0.6756960120391272,0.6838988458257877,0.6941305140357273,0.007661368146028728,,300,l2,,0.8,hinge,,,,,
SGDClassifier,0.6661901358112938,0.6837974105789953,0.6986349317465873,0.013389544355570824,,500,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6756858323938368,0.6833322005624035,0.6906636670416199,0.006118728353154708,,400,l2,,0.6,hinge,,,,,
SGDClassifier,0.6772486772486772,0.6832174039936213,0.6914739884393064,0.006028575799843556,,700,l2,,0.8,hinge,,,,,
SGDClassifier,0.6438413361169102,0.6831683513807233,0.7311906501095691,0.03618638445281116,,300,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6702087286527515,0.6823947027679872,0.6992269852424455,0.012293790842075982,,300,l2,,0.6,log,,,,,
SGDClassifier,0.6769346356123216,0.6823125329826745,0.6888326707625587,0.004924046098751453,,100,l2,,0.8,hinge,,,,,
SGDClassifier,0.6766595289079228,0.6823124067813694,0.6895332390381895,0.00537134147370956,,400,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.679062848642618,0.6822288124292912,0.6862967157417893,0.0030212943675740666,,500,l2,,0.7,hinge,,,,,
SGDClassifier,0.673469387755102,0.6822111304836344,0.6894223555888972,0.0066020784011744035,,400,l2,,0.7,hinge,,,,,
SGDClassifier,0.6322020520915549,0.6817885209576199,0.7304002646377771,0.04009517679812448,,600,l2,,0.5,perceptron,,,,,
SGDClassifier,0.666420664206642,0.6817518385914042,0.706100960049551,0.017409269496621055,,600,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6692998204667864,0.6815971831741244,0.6937218175511619,0.009970986634711,,200,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6766702393712041,0.6813977788721189,0.6852561868246776,0.003558666946551124,,400,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6764193660745385,0.6812605914529809,0.6859180035650624,0.003879980157317343,,600,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6595212575919972,0.681088523581142,0.6943556975505857,0.0153845853038847,,400,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6729514140681654,0.6809664175527095,0.6922800718132854,0.008228409131930629,,300,l2,,0.8,log,,,,,
SGDClassifier,0.6709433962264151,0.6809314898589195,0.6870604781997187,0.007123182953001515,,400,l2,,0.9,log,,,,,
SGDClassifier,0.6664270309130124,0.680820742533461,0.7083333333333334,0.019461299868013083,,200,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6695778748180494,0.6806591943534027,0.6933333333333332,0.009763307419623394,,200,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6631280962491153,0.6801806483882286,0.690179806362379,0.012117797708268124,,300,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6673789173789174,0.6798727821107234,0.696534826741337,0.012262328637987846,,100,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.5985081175954367,0.6796264741171075,0.7553980019336126,0.06416151694389893,,500,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6676311030741411,0.6793985368350922,0.6864686468646866,0.008377028180011264,,500,l2,,0.9,log,,,,,
SGDClassifier,0.6285233487589398,0.6793526646603573,0.7098552722260509,0.03618104243513168,,300,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6691814409656733,0.6793163819101066,0.6859305125558995,0.007276900835423862,,300,l2,,1.0,log,,,,,
SGDClassifier,0.6686195532771878,0.679142407186514,0.6871868289191123,0.0077800128848128265,,300,l2,,0.9,log,,,,,
SGDClassifier,0.6690442225392298,0.6791280860698228,0.695773663988823,0.01185770724994448,,700,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6674285714285714,0.6790654044480849,0.6950776346217377,0.011704009257721946,,200,l2,,0.8,log,,,,,
SGDClassifier,0.6571758368603308,0.6788002105897748,0.710827168796234,0.02310521842175046,,200,l2,,0.9,log,,,,,
SGDClassifier,0.6322680015402388,0.6778887832156881,0.7015027322404372,0.03226543554403271,,700,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6671744097486672,0.6770491782975528,0.6947599853426163,0.012551058911437325,,100,l2,,0.6,log,,,,,
SGDClassifier,0.6739788199697427,0.676922355061114,0.6796699174793698,0.0023275096394324937,,200,l2,,0.9,hinge,,,,,
SGDClassifier,0.6596194503171247,0.6766980555064651,0.6911764705882353,0.013013637040798161,,500,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6699999999999999,0.676441796035325,0.6885608856088561,0.008575172110439117,,400,l2,,0.5,log,,,,,
SGDClassifier,0.5873161764705882,0.6761506890019516,0.7213699607563325,0.0628188994457232,,700,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6727410782080485,0.675997733776662,0.6786500366837858,0.0024498815170784826,,600,l2,,0.9,hinge,,,,,
SGDClassifier,0.6387987012987012,0.6758604450333046,0.7087517934002869,0.028710078622729212,,500,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6722106722106722,0.6757436191900924,0.6814190375834211,0.004053075871406978,,400,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.661747572815534,0.6755434188127113,0.6856088560885608,0.010092147831524838,,600,l2,,0.6,log,,,,,
SGDClassifier,0.6430012101653892,0.6754981895341184,0.7101409229068804,0.02745163567606191,,500,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6682116647354189,0.6754623278689706,0.6853197674418605,0.0072234920967195705,,700,l2,,0.9,hinge,,,,,
