estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SGDClassifier,0.6792577866136514,0.6987582770139138,0.7096171802054153,0.013818609841559668,,100,l2,,0.3,perceptron,,,,,
SGDClassifier,0.692090395480226,0.6979050031048115,0.7041581458759373,0.0049363876609899516,,400,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6829448760636331,0.6977236945741051,0.7124159886805801,0.012031686902357975,,700,l2,,0.1,hinge,,,,,
SGDClassifier,0.691103202846975,0.69709070426002,0.7074966532797857,0.007385946732963338,,200,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6856017997750281,0.6967441031825335,0.7086701979369948,0.009433927958753606,,300,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6788922155688624,0.6966436000211335,0.7060078208318522,0.012558460565350671,,100,l2,,0.1,hinge,,,,,
SGDClassifier,0.6864784546805349,0.6955853772553263,0.7134462495679225,0.012630365982585094,,600,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.689447990987608,0.6954813590222098,0.7025063567017799,0.005376971005801782,,400,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6695825049701789,0.6948929972723165,0.7171006333567911,0.019522874086094606,,500,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.6920178143199726,0.6948030091723164,0.6983240223463687,0.002626548606056675,,300,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6868758915834522,0.694688959650802,0.703257790368272,0.006709199397668223,,100,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6788321167883212,0.6946213778384759,0.7032163742690059,0.011179328715206731,,200,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6775293671845396,0.6940744291809486,0.7043572200216061,0.01181370537364527,,300,l2,,0.1,hinge,,,,,
SGDClassifier,0.6709677419354839,0.6940261775763483,0.7134035597529967,0.017518795133895437,,400,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.6813271604938271,0.6937796504730013,0.7014979905005481,0.0088891217268966,,600,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.68247499073731,0.6933886606565363,0.7052968361180235,0.00934348035086462,,600,l2,,0.1,hinge,,,,,
SGDClassifier,0.683402023229674,0.6933372296444746,0.7031423290203328,0.008059471200948024,,200,l2,,0.1,hinge,,,,,
SGDClassifier,0.6897043106519415,0.6929631156647846,0.6971508969398522,0.0031102153738561977,,600,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.675907590759076,0.6929547264077839,0.7114493712772998,0.014545927329431222,,200,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6841726618705036,0.692806418564056,0.6990084985835694,0.006296046448869694,,300,l2,,0.1,log,,,,,
GradientBoostingClassifier,0.683729433272395,0.6926994610183498,0.7019195943498733,0.007428207707071788,,,,,,,,,,10,0.4
SGDClassifier,0.6831792975970425,0.6925612254271077,0.7014350717535877,0.007461542853164228,,500,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6915619389587073,0.6924161497564617,0.693127526644616,0.0006470792557669793,,700,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.679923518164436,0.6923310200186168,0.7087344028520499,0.012096612961789762,,600,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6874551971326165,0.6923079056766549,0.6967471143756558,0.0038046610102397214,,600,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6890130353817505,0.6920190113382487,0.697986577181208,0.004219745181749283,,600,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.690062800147765,0.6912894663185374,0.6930481283422459,0.001275489657045934,,400,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6761299962644752,0.6911333050985115,0.7144355120587208,0.01670293223054467,,300,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6825455898771864,0.6910213596104868,0.703428773418169,0.008967355892246351,,300,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6729514140681654,0.6909778310122213,0.7110378912685338,0.015615093450988595,,200,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6774193548387096,0.6905133182610578,0.7048427006009191,0.011229564198273988,,700,l2,,0.1,log,,,,,
SGDClassifier,0.6637203696263559,0.6902588557963987,0.7078692058929213,0.01909735839033709,,600,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.6620742441637965,0.6900699241082863,0.7079899677534933,0.020053299866737324,,300,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6739526411657559,0.6895217322938608,0.703716814159292,0.012189952818823653,,100,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6631931522143655,0.6894608158613318,0.7028169014084507,0.01857492955249602,,300,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6788188115202334,0.6893404985808256,0.6978723404255319,0.007904802503273972,,500,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6686769694685262,0.6891707863232179,0.7064712191633893,0.015593793714115064,,500,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.673536989326463,0.6887813227737206,0.7037939436129481,0.012353436464486377,,100,l2,,0.1,log,,,,,
SGDClassifier,0.6732149603324519,0.6887656016066539,0.6966789667896679,0.010996541557109106,,100,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6713859910581221,0.6886901375674862,0.7023767293366442,0.012907917247068527,,200,l2,,0.1,log,,,,,
SGDClassifier,0.6862885857860733,0.68850574060698,0.6897784131522515,0.0015734799730053523,,100,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6774774774774774,0.687916907123344,0.6954674220963173,0.007623161979024807,,100,elasticnet,,0.1,modified_huber,,,,,
SVC,0.6732142857142858,0.6875360345279987,0.6965475469412478,0.010239115451477293,0.01,,,,,,poly,,,,
SGDClassifier,0.671559633027523,0.68727475077773,0.6968232044198894,0.011197702726911158,,400,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6671732522796353,0.6872639202770977,0.6983894582723279,0.014233599828393008,,700,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6709002614867389,0.6867233398904876,0.7082767978290366,0.015787744285709292,,200,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6538729937194696,0.6864994918428037,0.7419550698239223,0.0394164787712152,,600,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6649056603773585,0.6863052219295579,0.6997603560424512,0.015298102234816723,,500,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6707818930041152,0.6862716922449543,0.7051987767584098,0.01425930501750035,,400,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6720197652872144,0.6861882671723034,0.7069851829452676,0.015024358244802716,,100,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6695379796397807,0.6860520716442986,0.6951508986096981,0.011697436221673213,,100,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6721056721056722,0.6857891410795002,0.6950656727014556,0.009877794269879281,,400,l2,,0.1,log,,,,,
SGDClassifier,0.6571428571428571,0.6857400549556895,0.7037440930570701,0.02044635373666541,,700,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6674008810572687,0.6850925539221859,0.7149187592319054,0.02121198316668153,,700,l2,,0.6,perceptron,,,,,
SGDClassifier,0.5871806364858808,0.6846163656687275,0.7364905889496053,0.06894564811608865,,300,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6795198253910514,0.6837160853286872,0.686471009305655,0.003015275163485323,,300,l2,,0.2,hinge,,,,,
SGDClassifier,0.6761320030698388,0.6836796466265972,0.6895575221238938,0.005606676644679816,,600,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.654460459680561,0.6836317409138276,0.6997105643994211,0.020663209361453726,,400,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6523900573613767,0.6834270559468149,0.7099656357388318,0.02371938216038203,,200,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6781308411214954,0.6830947347538135,0.6875901875901875,0.0038759417340106664,,200,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.670034978624174,0.6829642405951143,0.6964343077417283,0.010784263137948237,,400,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6674174174174173,0.6827025060016073,0.6970128022759601,0.012101910765572068,,600,l2,,0.1,log,,,,,
SGDClassifier,0.6661870503597122,0.6823325603828909,0.7060048594238111,0.017104656176110872,,700,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6768357573607662,0.6819017915285488,0.6846590909090908,0.003586904811528236,,400,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6598095238095237,0.6817280894869984,0.6954967834167263,0.015667597809843274,,700,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.5944741532976827,0.6813580490156821,0.7420132610006026,0.06302330237417932,,500,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6708579881656805,0.6812605924539449,0.6911225238444607,0.008281791149097658,,100,l2,,0.2,hinge,,,,,
SGDClassifier,0.6676470588235294,0.6811034746706027,0.6974938228026827,0.012360239992183907,,700,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6666666666666666,0.680975739223468,0.6922535211267605,0.01066343667429487,,700,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6752482530342038,0.6808818986555533,0.6843251088534107,0.004016286294495992,,200,l2,,0.2,hinge,,,,,
SGDClassifier,0.6749180924645067,0.6808277046567569,0.6914265879902812,0.00751108310025565,,300,l2,,0.2,log,,,,,
SGDClassifier,0.6713649851632048,0.680652826723814,0.6876115672973938,0.006834051571192298,,600,l2,,0.2,hinge,,,,,
SVC,0.666157372039725,0.6805109604996518,0.6908674054260604,0.010476300390535846,0.1,,,,,,rbf,,,,
SGDClassifier,0.6724511930585684,0.6800711234869407,0.6889352818371607,0.006786868352745974,,500,l2,,0.3,hinge,,,,,
SGDClassifier,0.6479415159676799,0.6790307347061257,0.7178968655207281,0.029083764128834143,,400,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6276512175962294,0.6779335405315389,0.7037939436129481,0.035559821037485666,,500,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6666666666666666,0.6770069354534916,0.6888810943528586,0.009133630658698612,,300,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6643134486410166,0.6768758994195592,0.6962962962962962,0.013928369240498891,,600,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6692552064948817,0.6768474681264229,0.6865884027036642,0.00723751887844287,,100,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6301916932907349,0.6768333925361129,0.7048098082364037,0.03319899975275501,,300,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6525821596244132,0.6767452941089314,0.7085967130214917,0.02350517441122836,,200,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6636107193229901,0.6763188681471831,0.6939477303988995,0.012864515167229586,,200,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6609380594343001,0.6750899500587945,0.6903339191564147,0.012025628708281312,,500,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.650965250965251,0.6750892441538258,0.692896174863388,0.017691420774123764,,400,l2,,0.2,hinge,,,,,
SGDClassifier,0.6708719851576995,0.6749821057039567,0.6793313069908814,0.0034576389988695525,,500,l2,,0.2,hinge,,,,,
SGDClassifier,0.6593984962406017,0.6745694022289767,0.6834586466165413,0.010780141105400869,,300,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6610299769408148,0.6742516328083621,0.68188302425107,0.009386184449698904,,600,l2,,0.2,log,,,,,
SGDClassifier,0.6633733239237827,0.6741568678940951,0.6877637130801687,0.010155492540695315,,500,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6506746626686657,0.673535737208311,0.6915422885572139,0.017033604198733628,,300,l2,,0.7,perceptron,,,,,
SGDClassifier,0.5865848312143797,0.6726612748512647,0.7232499093217265,0.061176653188920356,,600,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6566507878343717,0.6725832182278629,0.6901311249137335,0.013715941223635895,,600,l2,,0.9,perceptron,,,,,
SGDClassifier,0.647170527914926,0.6724651337922564,0.6899964651820432,0.01832514754426229,,100,l2,,0.2,log,,,,,
SGDClassifier,0.6081560283687943,0.6724371284106584,0.708420320111343,0.045561758541003555,,100,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6688717383314957,0.6721662280212665,0.6779538904899136,0.004105549483009667,,400,l2,,0.2,log,,,,,
SGDClassifier,0.6309570697124852,0.6715376739552168,0.70434183321847,0.030459653106981496,,500,l2,,0.2,log,,,,,
SGDClassifier,0.6134419551934828,0.6713918629435681,0.7118110236220472,0.042028670575710365,,400,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6526557126480702,0.6713332555296891,0.6827997021593447,0.013320784706121675,,700,l2,,0.2,hinge,,,,,
SGDClassifier,0.6666666666666666,0.6703897879663647,0.6729857819905213,0.002700076115037724,,700,l2,,0.3,hinge,,,,,
SGDClassifier,0.6594177481585409,0.6701250252211985,0.689922480620155,0.014014473049386043,,300,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.655383507382067,0.66996175146432,0.6827880512091038,0.011256234933380665,,200,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6093635698610096,0.6698226243250724,0.7036820572764465,0.04285362034918174,,200,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6439509954058192,0.6695838649140392,0.6840579710144927,0.018175640726194736,,700,l2,,0.2,log,,,,,
SGDClassifier,0.6615222728867064,0.6689970253344911,0.6820440028388929,0.009258243862231086,,400,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6664238892935178,0.6688248497398716,0.6724014336917563,0.0025780260185260476,,200,l2,,0.3,log,,,,,
SGDClassifier,0.6434782608695652,0.6675601230044349,0.6979958534899793,0.022705663148865695,,200,l2,,0.2,log,,,,,
SGDClassifier,0.6600153491941673,0.6673576299737175,0.6793400286944046,0.008544348242258115,,300,l2,,0.3,hinge,,,,,
SGDClassifier,0.6654954321855235,0.666511542975316,0.6685413005272409,0.0014352556816481946,,500,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6469750889679716,0.6659101967922122,0.6796521739130434,0.013836531959608002,,200,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6532738095238095,0.6656945619342315,0.6733913043478261,0.008866250704635599,,200,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6328310864393338,0.665297266920362,0.6875199489307373,0.02347218021175438,,600,l2,,0.7,perceptron,,,,,
SGDClassifier,0.653903903903904,0.6651320735775627,0.6763425253991292,0.009160537433040638,,600,l2,,0.3,hinge,,,,,
SGDClassifier,0.6639794796628801,0.6651270934615033,0.6659380692167578,0.0008342709948699937,,500,l2,,0.4,log,,,,,
SGDClassifier,0.6473282442748092,0.6646918776915602,0.678349762687112,0.012932725406815252,,100,l2,,0.3,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,elasticnet,,0.7,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.6,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,elasticnet,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,700,l1,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,elasticnet,,0.4,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.5,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,700,l1,,0.3,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,400,elasticnet,,0.6,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,0.3,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,0.6,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.4,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,400,l1,,0.6,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,0.7,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,l1,,0.4,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,elasticnet,,0.7,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,400,l1,,0.6,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,0.7,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,0.4,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,elasticnet,,0.5,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,400,l1,,1.0,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,700,l1,,1.0,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,700,l1,,0.2,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,l1,,0.8,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,1.0,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,200,elasticnet,,1.0,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,0.8,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,400,elasticnet,,0.8,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,elasticnet,,1.0,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,700,elasticnet,,0.7,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,0.8,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,elasticnet,,0.2,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.9,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,l1,,0.7,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,300,elasticnet,,0.9,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,l1,,1.0,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,600,elasticnet,,0.9,perceptron,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,l1,,0.9,perceptron,,,,,
SGDClassifier,0.6484052532833021,0.6632298660058424,0.6707848837209303,0.010483231795284235,,600,l2,,0.4,log,,,,,
SGDClassifier,0.6544039617969579,0.6628544773424613,0.6774638180565128,0.010372643130542623,,700,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.65900107797341,0.6624853881430153,0.6661896243291592,0.0029388291621836506,,100,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6509500351864884,0.6624129223314644,0.6784953867991483,0.01171016566482941,,600,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6175514626218851,0.6622888455857416,0.7028862478777589,0.034960558477985126,,200,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6508161816891411,0.6622874727661655,0.685133239831697,0.016154445165335256,,100,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6514566514566514,0.6618826024925961,0.6817391304347826,0.014046564677378064,,400,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.656390977443609,0.6618366816880177,0.6676840900419687,0.004619135754916735,,400,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6378879771673208,0.6616850374918773,0.6964967048213666,0.02516262989582457,,500,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.5401529636711281,0.6611461785796635,0.7228443449048152,0.0855607475584744,,100,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6560734463276836,0.6610687144436108,0.6652467163649272,0.0037892975442851053,,300,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6570827489481066,0.6608910469144491,0.6680851063829787,0.005089892139881417,,700,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6425580510087552,0.6607762518917517,0.6735936940164814,0.013233264414585506,,400,l2,,0.3,log,,,,,
SGDClassifier,0.6602230483271375,0.6607667092369237,0.6612605971249539,0.0004250371687539826,,200,l2,,0.3,hinge,,,,,
SGDClassifier,0.6446407990779869,0.6604848090132492,0.6734397677793904,0.011933289908471912,,400,l2,,0.3,hinge,,,,,
SGDClassifier,0.653817642698295,0.6604352870016745,0.6649653663871674,0.004784445723777224,,600,l2,,0.3,log,,,,,
SGDClassifier,0.6560116236832546,0.6599114922304677,0.6654676258992805,0.004034138081601614,,100,l2,,0.7,log,,,,,
SGDClassifier,0.6591323368574554,0.6598628042690304,0.6604046242774565,0.000536264674583597,,600,l2,,0.5,log,,,,,
SGDClassifier,0.6432084752175559,0.6598423237859702,0.6713931230060263,0.012054643247822705,,300,l2,,0.3,log,,,,,
SGDClassifier,0.642501776830135,0.6598020962329457,0.6721078779276082,0.012592044068565336,,600,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6505681818181819,0.6597993262636274,0.6685393258426967,0.007344903986088565,,200,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.648590021691974,0.6593518563659786,0.6647727272727273,0.007609836198442638,,200,l2,,0.5,log,,,,,
SGDClassifier,0.5735294117647058,0.6589165539724858,0.7335707348656523,0.06577590044441871,,200,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6543116490166414,0.6586560628890454,0.6652030735455543,0.004711288324316616,,500,l2,,0.3,log,,,,,
SGDClassifier,0.6359312111233079,0.6584928623665448,0.6731234866828087,0.01618625407376559,,300,l2,,0.8,log,,,,,
SGDClassifier,0.6501638150709865,0.658340779276656,0.6661976785086176,0.006549708663988867,,500,l2,,0.8,log,,,,,
SGDClassifier,0.6533430232558138,0.6581501776684903,0.6644567219152855,0.0046593777752956984,,400,l2,,0.5,log,,,,,
SGDClassifier,0.6526009457984722,0.6581483667129787,0.6689944134078213,0.00766998572074842,,400,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6497175141242939,0.6579695184651063,0.6692120791391878,0.008234767216577253,,100,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.639661852765058,0.6578118674209795,0.684322033898305,0.019166847220679437,,300,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6429827646851917,0.6576804291981793,0.6744597945448104,0.012934474888617813,,700,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6467236467236467,0.6572335679157059,0.6761739130434783,0.01341972633548922,,400,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6412092283214001,0.6572129870633857,0.6857142857142857,0.020204230765150655,,500,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6353451391398626,0.6570976111051555,0.6731234866828087,0.015945664309546196,,100,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6397003745318351,0.6570930220662893,0.6690467690110675,0.012582764586289225,,700,l2,,0.5,log,,,,,
SGDClassifier,0.6336256195196341,0.6570527624737138,0.6799580272822666,0.0189187256418924,,300,l2,,0.5,log,,,,,
SGDClassifier,0.6509715994020927,0.656516778414752,0.6642309097552064,0.005626164674105769,,500,l2,,0.5,log,,,,,
SGDClassifier,0.6481069042316258,0.6564888023041534,0.6657060518731989,0.007209061821509685,,600,l2,,0.6,log,,,,,
SGDClassifier,0.6463963963963963,0.6564779934402085,0.6616968406105787,0.007130247800115208,,400,l2,,0.9,log,,,,,
SGDClassifier,0.644774011299435,0.6564240548370716,0.6776685393258426,0.015045541230846083,,700,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6398798347728126,0.6561008434376473,0.6692361597757533,0.012181668667058563,,600,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6310077519379845,0.6552452959018683,0.6705160591844098,0.017330684776044963,,100,l2,,0.3,log,,,,,
SGDClassifier,0.6511299435028248,0.6547748533135103,0.6614620298083748,0.004734943983447735,,100,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.640625,0.6544947071318529,0.6664345403899722,0.010624700894983387,,600,l1,,0.4,squared_hinge,,,,,
SGDClassifier,0.6461538461538462,0.6544674874314796,0.6659475008989572,0.008385170508130285,,100,l2,,1.0,log,,,,,
SGDClassifier,0.6425561797752809,0.6543666072142155,0.674791086350975,0.014501119852745424,,400,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6206008583690986,0.6543204255047798,0.6716417910447762,0.023846312975388955,,500,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6377030600680015,0.6542556848478104,0.6683150830095372,0.01262104383876687,,400,l2,,0.7,log,,,,,
SGDClassifier,0.641194859326155,0.654159239695196,0.6728842832469775,0.01356327952812629,,100,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6228003060443763,0.6540043644363004,0.6793737236215112,0.023461609495994868,,300,l2,,0.7,log,,,,,
SGDClassifier,0.6318597560975608,0.653577014435652,0.6700143472022955,0.016017728014555074,,700,l2,,1.0,log,,,,,
SGDClassifier,0.6004494382022473,0.6535298768577036,0.6879063719115734,0.038074986917466476,,700,l2,,0.4,perceptron,,,,,
SGDClassifier,0.621141975308642,0.653476565312396,0.6877355755291389,0.027220757305764055,,100,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6052525252525253,0.6531502547101202,0.6907872696817421,0.03566520080288209,,500,l2,,0.7,perceptron,,,,,
SGDClassifier,0.642731432594157,0.6531165135283404,0.6633837495603235,0.008431684868537388,,400,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6351145038167939,0.6530380791466041,0.669467787114846,0.014064393531409387,,200,l2,,0.4,log,,,,,
SGDClassifier,0.6514414077124673,0.6528756269591631,0.6537050623624358,0.0010182847396579618,,400,l2,,0.4,hinge,,,,,
SGDClassifier,0.6353626943005181,0.6526182695848973,0.6787687450670877,0.018803559023657754,,300,elasticnet,,0.4,hinge,,,,,
SGDClassifier,0.6405477367820464,0.6525896681449747,0.6588502269288955,0.008517178252091506,,600,l2,,0.4,hinge,,,,,
SGDClassifier,0.6232876712328768,0.6524455330787351,0.6671480144404333,0.02061796862411589,,300,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6459724950884086,0.6524236321520313,0.6623376623376622,0.007115635195579264,,700,l2,,0.4,hinge,,,,,
SGDClassifier,0.5404637955513488,0.6523824704802778,0.7287376902417189,0.08087164465191152,,700,l2,,0.3,perceptron,,,,,
